	0	1	2	3	4	5	6	7	8	9	10	11	group	GENCODE	AnnoMore2	AnnoMore1	AnnoMore1_DeepPASS	pas_region	mapped_genes	PAS_name	gene_name	pas_subclassified	PAS_index_from5p	visual_name
63499	21	37778399	37778870	KCNJ6|50383	0	-	37778399	37778870	0	1	471,	0,	50383	False	True	True	True	intron	KCNJ6	KCNJ6-13	KCNJ6	intron	6	KCNJ6:6_int
63500	21	37821345	37821773	KCNJ6|50389	0	-	37821345	37821773	0	1	428,	0,	50389	False	False	True	True	intron	KCNJ6	KCNJ6-14	KCNJ6	intron	5	KCNJ6:5_int
63501	21	37839781	37840209	KCNJ6|50384	0	-	37839781	37840209	0	1	428,	0,	50384	False	False	True	True	intron	KCNJ6	KCNJ6-15	KCNJ6	intron	4	KCNJ6:4_int
63502	21	37864111	37864512	KCNJ6|50385	0	-	37864111	37864512	0	1	401,	0,	50385	False	False	True	True	intron	KCNJ6	KCNJ6-16	KCNJ6	intron	3	KCNJ6:3_int
63503	21	37914924	37915338	KCNJ6|50390	0	-	37914924	37915338	0	1	414,	0,	50390	False	True	True	False	intron	KCNJ6	KCNJ6-17	KCNJ6	intron	2	KCNJ6:2_int
63504	21	38068292	38068692	KCNJ6|50386	0	-	38068292	38068692	0	1	400,	0,	50386	False	True	True	True	intron	KCNJ6	KCNJ6-18	KCNJ6	intron	1	KCNJ6:1_int
63505	21	38382452	38382852	ERG|36434	0	-	38382452	38382852	0	1	400,	0,	36434	False	True	True	False	3UTR	ERG	ERG-1	ERG	Proximal_3UTR	1	ERG:1_3ut
63506	21	38506016	38506416	ENSG00000287470|35186	0	+	38506016	38506416	0	1	400,	0,	35186	False	False	True	True	intron	ENSG00000287470	ENSG00000287470-1	ENSG00000287470	intron	1	ENSG00000287470:1_int
63507	21	38808281	38808750	ETS2|36781	0	+	38808281	38808750	0	1	469,	0,	36781	False	True	True	True	intron	ETS2	ETS2-1	ETS2	intron	1	ETS2:1_int
63508	21	38812878	38813302	ENSG00000205622|25482	0	-	38812878	38813302	0	1	424,	0,	25482	False	False	True	True	exon	ENSG00000205622	ENSG00000205622-1	ENSG00000205622	exon	4	ENSG00000205622:4_nce
63509	21	38813003	38817028	ETS2|36779	0	+	38813003	38817028	0	4	111,120,201,21,	0,1269,1777,4004,	36779	False	True	True	True	CDS	ETS2	ETS2-3	ETS2	CDS	3	ETS2:3_cds
63510	21	38815373	38815807	ETS2|36782	0	+	38815373	38815807	0	1	434,	0,	36782	False	True	True	False	intron	ETS2	ETS2-2	ETS2	intron	2	ETS2:2_int
63511	21	38822986	38824164	ETS2|36780	0	+	38822986	38824164	0	1	1178,	0,	36780	False	True	True	True	3UTR	ETS2	ETS2-4	ETS2	Distal_3UTR	4	ETS2:4_3ut
63512	21	38824537	38824955	ETS2|36778	0	+	38824537	38824955	0	1	418,	0,	36778	True	True	True	True	3UTR	ETS2	ETS2-5	ETS2	Distal_3UTR	5	ETS2:5_3ut
63513	21	38876087	38876390	ENSG00000205622|25481	0	-	38876087	38876390	0	1	303,	0,	25481	True	True	True	True	exon	ENSG00000205622	ENSG00000205622-2	ENSG00000205622	exon	3	ENSG00000205622:3_nce
63514	21	38912737	38913055	ENSG00000205622|25480	0	-	38912737	38913055	0	1	318,	0,	25480	True	True	True	False	exon	ENSG00000205622	ENSG00000205622-3	ENSG00000205622	exon	2	ENSG00000205622:2_nce
63515	21	38919023	38919476	ENSG00000205622|25483	0	-	38919023	38919476	0	1	453,	0,	25483	True	False	True	True	exon	ENSG00000205622	ENSG00000205622-4	ENSG00000205622	exon	1	ENSG00000205622:1_nce
63516	21	38974429	38974807	LINC01700|54897	0	-	38974429	38974807	0	1	378,	0,	54897	True	True	True	True	exon	LINC01700	LINC01700-1	LINC01700	exon	2	LINC01700:2_nce
63517	21	38974944	38975344	LINC01700|54898	0	-	38974944	38975344	0	1	400,	0,	54898	False	False	True	True	exon	LINC01700	LINC01700-2	LINC01700	exon	1	LINC01700:1_nce
63518	21	38988569	38988991	ENSG00000235888|27033	0	-	38988569	38988991	0	1	422,	0,	27033	False	True	True	True	exon	ENSG00000235888	ENSG00000235888-1	ENSG00000235888	exon	9	ENSG00000235888:9_nce
63519	21	38991088	38991488	ENSG00000235888|27037	0	-	38991088	38991488	0	1	400,	0,	27037	False	False	True	True	intron	ENSG00000235888	ENSG00000235888-2	ENSG00000235888	intron	8	ENSG00000235888:8_int
63520	21	38993477	38993877	ENSG00000235888|27036	0	-	38993477	38993877	0	1	400,	0,	27036	False	True	True	True	intron	ENSG00000235888	ENSG00000235888-3	ENSG00000235888	intron	7	ENSG00000235888:7_int
63521	21	38996662	38997294	ENSG00000235888|27035	0	-	38996662	38997294	0	1	632,	0,	27035	False	True	True	True	intron	ENSG00000235888	ENSG00000235888-4	ENSG00000235888	intron	6	ENSG00000235888:6_int
63522	21	39005852	39006316	ENSG00000235888|27034	0	-	39005852	39006316	0	1	464,	0,	27034	False	True	True	False	exon	ENSG00000235888	ENSG00000235888-5	ENSG00000235888	exon	5	ENSG00000235888:5_nce
63523	21	39017410	39062573	ENSG00000235888|27038	0	-	39017410	39062573	0	2	371,29,	0,45134,	27038	False	True	True	False	exon	ENSG00000235888	ENSG00000235888-9	ENSG00000235888	exon	4	ENSG00000235888:4_nce
63524	21	39035445	39035903	ENSG00000235888|27039	0	-	39035445	39035903	0	1	458,	0,	27039	False	True	True	False	intron	ENSG00000235888	ENSG00000235888-6	ENSG00000235888	intron	3	ENSG00000235888:3_int
63525	21	39046039	39046522	ENSG00000235888|27031	0	-	39046039	39046522	0	1	483,	0,	27031	False	False	True	True	intron	ENSG00000235888	ENSG00000235888-7	ENSG00000235888	intron	2	ENSG00000235888:2_int
63526	21	39055788	39056188	ENSG00000235888|27032	0	-	39055788	39056188	0	1	400,	0,	27032	False	False	True	True	intron	ENSG00000235888	ENSG00000235888-8	ENSG00000235888	intron	1	ENSG00000235888:1_int
63527	21	39170252	39170652	PCBP2P1|69879	0	-	39170252	39170652	0	1	400,	0,	69879	False	True	True	False	3primeExtended	PCBP2P1	PCBP2P1-1	PCBP2P1	3primeExtended	1	PCBP2P1:1_3ds
63528	21	39174937	39175376	PSMG1|76492	0	-	39174937	39175376	0	1	439,	0,	76492	False	True	True	True	3UTR	PSMG1	PSMG1-1	PSMG1	Distal_3UTR	3	PSMG1:3_3ut
63529	21	39175394	39178566	PSMG1|76491	0	-	39175394	39178566	0	3	270,137,118,	0,2040,3054,	76491	True	True	True	True	3UTR	PSMG1	PSMG1-2	PSMG1	Proximal_3UTR	2	PSMG1:2_3ut
63530	21	39178564	39183341	PSMG1|76493	0	-	39178564	39183341	0	5	83,63,152,107,90,	0,1359,1720,3207,4687,	76493	False	False	True	True	3UTR	PSMG1	PSMG1-3	PSMG1	Upstream_3UTR	1	PSMG1:1_3ut
63531	21	39184176	39184585	BRWD1|9163	0	-	39184176	39184585	0	1	409,	0,	9163	True	True	True	True	3UTR	BRWD1	BRWD1-1	BRWD1	Distal_3UTR	18	BRWD1:18_3ut
63532	21	39184486	39184899	ENSG00000272991|31838	0	+	39184486	39184899	0	1	413,	0,	31838	True	True	True	True	exon	ENSG00000272991	ENSG00000272991-1	ENSG00000272991	exon	1	ENSG00000272991:1_nce
63533	21	39185838	39186325	BRWD1|9164	0	-	39185838	39186325	0	1	487,	0,	9164	True	True	True	True	3UTR	BRWD1	BRWD1-2	BRWD1	Proximal_3UTR	17	BRWD1:17_3ut
63534	21	39186593	39187014	BRWD1|9166	0	-	39186593	39187014	0	1	421,	0,	9166	False	True	True	False	3UTR	BRWD1	BRWD1-3	BRWD1	Proximal_3UTR	16	BRWD1:16_3ut
63535	21	39190213	39190654	BRWD1|9165	0	-	39190213	39190654	0	1	441,	0,	9165	False	True	True	True	3UTR	BRWD1	BRWD1-4	BRWD1	Upstream_3UTR	15	BRWD1:15_3ut
63536	21	39192364	39192856	BRWD1|9167	0	-	39192364	39192856	0	1	492,	0,	9167	True	True	True	True	3UTR	BRWD1	BRWD1-5	BRWD1	Upstream_3UTR	14	BRWD1:14_3ut
63537	21	39193022	39193445	BRWD1|9170	0	-	39193022	39193445	0	1	423,	0,	9170	False	True	True	False	3UTR	BRWD1	BRWD1-6	BRWD1	Upstream_3UTR	13	BRWD1:13_3ut
63538	21	39193636	39194249	BRWD1|9172	0	-	39193636	39194249	0	1	613,	0,	9172	True	True	True	True	3UTR	BRWD1	BRWD1-7	BRWD1	Upstream_3UTR	12	BRWD1:12_3ut
63539	21	39196094	39196494	BRWD1|9171	0	-	39196094	39196494	0	1	400,	0,	9171	False	True	True	True	3UTR	BRWD1	BRWD1-8	BRWD1	Upstream_3UTR	11	BRWD1:11_3ut
63540	21	39196506	39196958	BRWD1|9168	0	-	39196506	39196958	0	1	452,	0,	9168	False	True	True	False	3UTR	BRWD1	BRWD1-9	BRWD1	Upstream_3UTR	10	BRWD1:10_3ut
63541	21	39198763	39199175	BRWD1|9160	0	-	39198763	39199175	0	1	412,	0,	9160	False	True	True	False	3UTR	BRWD1	BRWD1-10	BRWD1	Upstream_3UTR	9	BRWD1:9_3ut
63542	21	39199450	39202390	BRWD1|9158	0	-	39199450	39202390	0	3	212,168,66,	0,768,2874,	9158	False	True	True	True	3UTR	BRWD1	BRWD1-11	BRWD1	Upstream_3UTR	8	BRWD1:8_3ut
63543	21	39236595	39250811	BRWD1|9157	0	-	39236595	39250811	0	4	189,95,132,16,	0,1883,11105,14200,	9157	False	True	True	False	CDS	BRWD1	BRWD1-13	BRWD1	CDS	7	BRWD1:7_cds
63544	21	39243978	39244482	BRWD1|9169	0	-	39243978	39244482	0	1	504,	0,	9169	False	True	True	True	intron	BRWD1	BRWD1-12	BRWD1	intron	6	BRWD1:6_int
63545	21	39282586	39282986	BRWD1|9173	0	-	39282586	39282986	0	1	400,	0,	9173	False	False	True	True	intron	BRWD1	BRWD1-14	BRWD1	intron	5	BRWD1:5_int
63546	21	39296437	39297221	BRWD1|9161	0	-	39296437	39297221	0	1	784,	0,	9161	True	True	True	True	3UTR	BRWD1	BRWD1-15	BRWD1	Upstream_3UTR	4	BRWD1:4_3ut
63547	21	39298256	39313298	BRWD1|9162	0	-	39298256	39313298	0	4	326,60,30,58,	0,14584,14815,14984,	9162	False	True	True	False	3UTR	BRWD1	BRWD1-18	BRWD1	Upstream_3UTR	3	BRWD1:3_3ut
63548	21	39304445	39304861	BRWD1|9174	0	-	39304445	39304861	0	1	416,	0,	9174	False	True	True	True	intron	BRWD1	BRWD1-16	BRWD1	intron	2	BRWD1:2_int
63549	21	39311873	39312313	BRWD1|9159	0	-	39311873	39312313	0	1	440,	0,	9159	False	True	True	False	intron	BRWD1	BRWD1-17	BRWD1	intron	1	BRWD1:1_int
63550	21	39314239	39314962	BRWD1-AS2|9156	0	+	39314239	39314962	0	1	723,	0,	9156	True	True	True	True	exon	BRWD1-AS2	BRWD1-AS2-1	BRWD1-AS2	exon	1	BRWD1-AS2:1_nce
63551	21	39342325	39342703	HMGN1|46338	0	-	39342325	39342703	0	1	378,	0,	46338	True	True	True	True	3UTR	HMGN1	HMGN1-1	HMGN1	Distal_3UTR	4	HMGN1:4_3ut
63552	21	39345181	39346273	HMGN1|46340	0	-	39345181	39346273	0	2	93,444,	0,648,	46340	False	True	True	False	exon	HMGN1	HMGN1-3	HMGN1	exon	3	HMGN1:3_nce
63553	21	39345189	39349004	HMGN1|46339	0	-	39345189	39349004	0	7	85,35,672,283,30,33,102,	0,734,1729,2867,3232,3355,3713,	46339	False	True	True	True	3UTR	HMGN1	HMGN1-4	HMGN1	Upstream_3UTR	2	HMGN1:2_3ut
63554	21	39345249	39345662	HMGN1|46341	0	-	39345249	39345662	0	1	413,	0,	46341	False	True	True	False	exon	HMGN1	HMGN1-2	HMGN1	exon	1	HMGN1:1_nce
63555	21	39391795	39509006	GET1-SH3BGR|42036	0	+	39391795	39509006	0	9	41,38,64,33,41,186,81,93,9,	0,34201,54070,54270,60305,70579,83339,108027,117202,	42036	False	True	True	True	3UTR	GET1-SH3BGR;SH3BGR	GET1-SH3BGR-1	GET1-SH3BGR	Upstream_3UTR	1	GET1-SH3BGR:1_3ut
63556	21	39397293	39397762	GET1|42037	0	+	39397293	39397762	0	1	469,	0,	42037	False	True	True	True	3UTR	GET1	GET1-1	GET1	Upstream_3UTR	1	GET1:1_3ut
63557	21	39405852	39406291	LCA5L|52786	0	-	39405852	39406291	0	1	439,	0,	52786	True	True	True	True	3UTR	LCA5L	LCA5L-1	LCA5L	Proximal_3UTR	4	LCA5L:4_3ut
63558	21	39406162	39410937	GET1|42038	0	+	39406162	39410937	0	3	136,429,94,	0,140,4681,	42038	False	True	True	True	3UTR	GET1	GET1-2	GET1	Proximal_3UTR	2	GET1:2_3ut
63559	21	39410900	39428528	GET1|42039	0	+	39410900	39428528	0	3	37,106,297,	0,15028,17331,	42039	True	True	True	True	3UTR	GET1	GET1-4	GET1	Distal_3UTR	4	GET1:4_3ut
63560	21	39414441	39414886	GET1|42040	0	+	39414441	39414886	0	1	445,	0,	42040	False	True	True	False	3UTR	GET1	GET1-3	GET1	Proximal_3UTR	3	GET1:3_3ut
63561	21	39421560	39421969	LCA5L|52787	0	-	39421560	39421969	0	1	409,	0,	52787	True	True	True	True	3UTR	LCA5L	LCA5L-2	LCA5L	Upstream_3UTR	3	LCA5L:3_3ut
63562	21	39421882	39422767	LCA5L|52788	0	-	39421882	39422767	0	1	885,	0,	52788	True	True	True	True	3UTR	LCA5L	LCA5L-3	LCA5L	Upstream_3UTR	2	LCA5L:2_3ut
63563	21	39428581	39429020	LCA5L|52789	0	-	39428581	39429020	0	1	439,	0,	52789	False	False	True	True	intron	LCA5L	LCA5L-4	LCA5L	intron	1	LCA5L:1_int
63564	21	39499893	39515500	GET1-SH3BGR|42035	0	+	39499893	39515500	0	3	22,35,413,	0,11881,15194,	42035	True	True	True	True	3UTR	GET1-SH3BGR;SH3BGR	GET1-SH3BGR-2	GET1-SH3BGR	Distal_3UTR	2	GET1-SH3BGR:2_3ut
63565	21	39508595	39508995	SH3BGR|85538	0	+	39508595	39508995	0	1	400,	0,	85538	False	False	True	True	intron	SH3BGR	SH3BGR-1	SH3BGR	intron	1	SH3BGR:1_int
63566	21	39597147	39597449	B3GALT5-AS1|7534	0	-	39597147	39597449	0	1	302,	0,	7534	True	True	True	True	exon	B3GALT5-AS1	B3GALT5-AS1-1	B3GALT5-AS1	exon	3	B3GALT5-AS1:3_nce
63567	21	39602843	39603219	B3GALT5-AS1|7536	0	-	39602843	39603219	0	1	376,	0,	7536	False	True	True	False	exon	B3GALT5-AS1	B3GALT5-AS1-2	B3GALT5-AS1	exon	2	B3GALT5-AS1:2_nce
63568	21	39604065	39604465	B3GALT5-AS1|7535	0	-	39604065	39604465	0	1	400,	0,	7535	False	True	True	True	exon	B3GALT5-AS1	B3GALT5-AS1-3	B3GALT5-AS1	exon	1	B3GALT5-AS1:1_nce
63569	21	39617590	39618031	B3GALT5|7543	0	+	39617590	39618031	0	1	441,	0,	7543	False	False	True	True	intron	B3GALT5	B3GALT5-1	B3GALT5	intron	1	B3GALT5:1_int
63570	21	39624376	39624859	B3GALT5|7538	0	+	39624376	39624859	0	1	483,	0,	7538	False	False	True	True	intron	B3GALT5	B3GALT5-2	B3GALT5	intron	2	B3GALT5:2_int
63571	21	39647906	39648327	B3GALT5|7539	0	+	39647906	39648327	0	1	421,	0,	7539	False	False	True	True	intron	B3GALT5	B3GALT5-3	B3GALT5	intron	3	B3GALT5:3_int
63572	21	39650425	39650875	B3GALT5|7537	0	+	39650425	39650875	0	1	450,	0,	7537	False	False	True	True	intron	B3GALT5	B3GALT5-4	B3GALT5	intron	4	B3GALT5:4_int
63573	21	39662604	39663004	B3GALT5|7542	0	+	39662604	39663004	0	1	400,	0,	7542	True	True	True	False	3UTR	B3GALT5	B3GALT5-5	B3GALT5	Proximal_3UTR	5	B3GALT5:5_3ut
63574	21	39665568	39666078	B3GALT5|7540	0	+	39665568	39666078	0	1	510,	0,	7540	False	True	True	True	3UTR	B3GALT5	B3GALT5-6	B3GALT5	Proximal_3UTR	6	B3GALT5:6_3ut
63575	21	39670277	39670696	B3GALT5|7544	0	+	39670277	39670696	0	1	419,	0,	7544	False	True	True	False	3UTR	B3GALT5	B3GALT5-7	B3GALT5	Distal_3UTR	7	B3GALT5:7_3ut
63576	21	39672282	39672682	B3GALT5|7545	0	+	39672282	39672682	0	1	400,	0,	7545	False	False	True	True	3UTR	B3GALT5	B3GALT5-8	B3GALT5	Distal_3UTR	8	B3GALT5:8_3ut
63577	21	39672746	39673137	B3GALT5|7541	0	+	39672746	39673137	0	1	391,	0,	7541	True	True	True	True	3UTR	B3GALT5	B3GALT5-9	B3GALT5	Distal_3UTR	9	B3GALT5:9_3ut
63578	21	39801673	39802064	IGSF5|47743	0	+	39801673	39802064	0	1	391,	0,	47743	False	True	True	True	3UTR	IGSF5	IGSF5-1	IGSF5	Distal_3UTR	1	IGSF5:1_3ut
63579	21	39868012	39868441	PCP4|70393	0	+	39868012	39868441	0	1	429,	0,	70393	False	False	True	True	intron	PCP4	PCP4-1	PCP4	intron	1	PCP4:1_int
63580	21	39890774	39891212	PCP4|70394	0	+	39890774	39891212	0	1	438,	0,	70394	False	False	True	True	intron	PCP4	PCP4-2	PCP4	intron	2	PCP4:2_int
63581	21	39928990	39929397	PCP4|70392	0	+	39928990	39929397	0	1	407,	0,	70392	True	True	True	True	3UTR	PCP4	PCP4-3	PCP4	Distal_3UTR	3	PCP4:3_3ut
63582	21	40010999	40011407	DSCAM|23013	0	-	40010999	40011407	0	1	408,	0,	23013	True	True	True	True	3UTR	DSCAM	DSCAM-1	DSCAM	Distal_3UTR	18	DSCAM:18_3ut
63583	21	40012363	40012843	DSCAM|23014	0	-	40012363	40012843	0	1	480,	0,	23014	False	True	True	True	3UTR	DSCAM	DSCAM-2	DSCAM	Proximal_3UTR	17	DSCAM:17_3ut
63584	21	40012875	40013324	DSCAM|23015	0	-	40012875	40013324	0	1	449,	0,	23015	False	True	True	True	3UTR	DSCAM	DSCAM-3	DSCAM	Proximal_3UTR	16	DSCAM:16_3ut
63585	21	40384111	40385069	DSCAM-AS1|22995	0	+	40384111	40385069	0	2	27,491,	0,467,	22995	True	True	True	True	exon	DSCAM-AS1	DSCAM-AS1-1	DSCAM-AS1	exon	1	DSCAM-AS1:1_nce
63586	21	40442511	40442934	DSCAM|23016	0	-	40442511	40442934	0	1	423,	0,	23016	False	True	True	False	intron	DSCAM	DSCAM-4	DSCAM	intron	15	DSCAM:15_int
63587	21	40508784	40509198	DSCAM|23022	0	-	40508784	40509198	0	1	414,	0,	23022	False	True	True	False	intron	DSCAM	DSCAM-5	DSCAM	intron	14	DSCAM:14_int
63588	21	40524116	40524516	DSCAM|23024	0	-	40524116	40524516	0	1	400,	0,	23024	False	False	True	True	intron	DSCAM	DSCAM-6	DSCAM	intron	13	DSCAM:13_int
63589	21	40548581	40549006	DSCAM|23023	0	-	40548581	40549006	0	1	425,	0,	23023	False	False	True	True	intron	DSCAM	DSCAM-7	DSCAM	intron	12	DSCAM:12_int
63590	21	40562943	40563380	DSCAM|23025	0	-	40562943	40563380	0	1	437,	0,	23025	False	False	True	True	intron	DSCAM	DSCAM-8	DSCAM	intron	11	DSCAM:11_int
63591	21	40574052	40574495	DSCAM|23008	0	-	40574052	40574495	0	1	443,	0,	23008	False	False	True	True	intron	DSCAM	DSCAM-9	DSCAM	intron	10	DSCAM:10_int
63592	21	40603920	40604360	DSCAM|23009	0	-	40603920	40604360	0	1	440,	0,	23009	False	True	True	False	intron	DSCAM	DSCAM-10	DSCAM	intron	9	DSCAM:9_int
63593	21	40618507	40618773	DSCAM-IT1|22996	0	-	40618507	40618773	0	1	266,	0,	22996	False	False	True	True	exon	DSCAM-IT1	DSCAM-IT1-1	DSCAM-IT1	exon	1	DSCAM-IT1:1_nce
63594	21	40624362	40624762	DSCAM|23011	0	-	40624362	40624762	0	1	400,	0,	23011	False	False	True	True	intron	DSCAM;DSCAM-IT1	DSCAM-11	DSCAM	intron	8	DSCAM:8_int
63595	21	40650127	40650568	DSCAM|23010	0	-	40650127	40650568	0	1	441,	0,	23010	False	False	True	True	intron	DSCAM	DSCAM-12	DSCAM	intron	7	DSCAM:7_int
63596	21	40681470	40681898	DSCAM|23012	0	-	40681470	40681898	0	1	428,	0,	23012	False	False	True	True	intron	DSCAM	DSCAM-13	DSCAM	intron	6	DSCAM:6_int
63597	21	40687274	40687674	DSCAM|23018	0	-	40687274	40687674	0	1	400,	0,	23018	False	False	True	True	intron	DSCAM	DSCAM-14	DSCAM	intron	5	DSCAM:5_int
63598	21	40690649	40691078	DSCAM|23017	0	-	40690649	40691078	0	1	429,	0,	23017	False	False	True	True	intron	DSCAM	DSCAM-15	DSCAM	intron	4	DSCAM:4_int
63599	21	40817223	40817623	DSCAM|23019	0	-	40817223	40817623	0	1	400,	0,	23019	False	False	True	True	intron	DSCAM	DSCAM-16	DSCAM	intron	3	DSCAM:3_int
63600	21	40843801	40844227	DSCAM|23020	0	-	40843801	40844227	0	1	426,	0,	23020	False	False	True	True	intron	DSCAM	DSCAM-17	DSCAM	intron	2	DSCAM:2_int
63601	21	40846006	40846428	DSCAM|23021	0	-	40846006	40846428	0	1	422,	0,	23021	False	False	True	True	intron	DSCAM	DSCAM-18	DSCAM	intron	1	DSCAM:1_int
63602	21	41141493	41141876	LINC00323|53581	0	-	41141493	41141876	0	1	383,	0,	53581	True	True	True	True	exon	LINC00323	LINC00323-1	LINC00323	exon	3	LINC00323:3_nce
63603	21	41143139	41148105	LINC00323|53582	0	-	41143139	41148105	0	3	276,124,144,	0,1937,4822,	53582	False	True	True	True	exon	LINC00323	LINC00323-3	LINC00323	exon	2	LINC00323:2_nce
63604	21	41146744	41147144	LINC00323|53583	0	-	41146744	41147144	0	1	400,	0,	53583	False	True	True	True	intron	LINC00323	LINC00323-2	LINC00323	intron	1	LINC00323:1_int
63605	21	41168939	41169705	BACE2|7751	0	+	41168939	41169705	0	1	766,	0,	7751	False	True	True	True	intron	BACE2	BACE2-1	BACE2	intron	1	BACE2:1_int
63606	21	41169833	41170233	BACE2|7752	0	+	41169833	41170233	0	1	400,	0,	7752	False	False	True	True	intron	BACE2	BACE2-2	BACE2	intron	2	BACE2:2_int
63607	21	41174124	41174555	PLAC4|72898	0	-	41174124	41174555	0	1	431,	0,	72898	False	False	True	True	3primeExtended	PLAC4	PLAC4-1	PLAC4	3primeExtended	3	PLAC4:3_3ds
63608	21	41175231	41175477	PLAC4|72896	0	-	41175231	41175477	0	1	246,	0,	72896	True	True	True	True	exon	PLAC4	PLAC4-2	PLAC4	exon	2	PLAC4:2_nce
63609	21	41183314	41183714	PLAC4|72897	0	-	41183314	41183714	0	1	400,	0,	72897	False	True	True	False	exon	PLAC4	PLAC4-3	PLAC4	exon	1	PLAC4:1_nce
63610	21	41188772	41189228	BACE2|7753	0	+	41188772	41189228	0	1	456,	0,	7753	False	False	True	True	intron	BACE2	BACE2-3	BACE2	intron	3	BACE2:3_int
63611	21	41211020	41211567	BACE2|7746	0	+	41211020	41211567	0	1	547,	0,	7746	False	True	True	True	intron	BACE2	BACE2-4	BACE2	intron	4	BACE2:4_int
63612	21	41217814	41218215	BACE2|7744	0	+	41217814	41218215	0	1	401,	0,	7744	False	True	True	False	intron	BACE2	BACE2-5	BACE2	intron	5	BACE2:5_int
63613	21	41220663	41221070	BACE2|7745	0	+	41220663	41221070	0	1	407,	0,	7745	False	True	True	False	intron	BACE2	BACE2-6	BACE2	intron	6	BACE2:6_int
63614	21	41245965	41246271	BACE2|7750	0	+	41245965	41246271	0	1	306,	0,	7750	False	True	True	True	exon	BACE2	BACE2-7	BACE2	exon	7	BACE2:7_nce
63615	21	41275423	41275884	BACE2|7747	0	+	41275423	41275884	0	1	461,	0,	7747	False	True	True	True	3UTR	BACE2	BACE2-8	BACE2	Proximal_3UTR	8	BACE2:8_3ut
63616	21	41276150	41276638	BACE2|7748	0	+	41276150	41276638	0	1	488,	0,	7748	True	True	True	True	3UTR	BACE2	BACE2-9	BACE2	Proximal_3UTR	9	BACE2:9_3ut
63617	21	41281230	41281630	BACE2|7754	0	+	41281230	41281630	0	1	400,	0,	7754	False	True	True	True	3UTR	BACE2	BACE2-10	BACE2	Distal_3UTR	10	BACE2:10_3ut
63618	21	41282082	41282530	BACE2|7749	0	+	41282082	41282530	0	1	448,	0,	7749	True	True	True	True	3UTR	BACE2	BACE2-11	BACE2	Distal_3UTR	11	BACE2:11_3ut
63619	21	41346406	41357375	FAM3B|38072	0	+	41346406	41357375	0	4	1,88,133,268,	0,606,2185,10701,	38072	True	True	True	True	3UTR	FAM3B	FAM3B-2	FAM3B	Proximal_3UTR	2	FAM3B:2_3ut
63620	21	41352426	41352826	FAM3B|38073	0	+	41352426	41352826	0	1	400,	0,	38073	False	False	True	True	intron	FAM3B	FAM3B-1	FAM3B	intron	1	FAM3B:1_int
63621	21	41364239	41364679	MX2|62953	0	+	41364239	41364679	0	1	440,	0,	62953	False	True	True	False	exon	MX2	MX2-1	MX2	exon	1	MX2:1_nce
63622	21	41366900	41367281	MX2|62954	0	+	41366900	41367281	0	1	381,	0,	62954	False	True	True	True	exon	MX2	MX2-2	MX2	exon	2	MX2:2_nce
63623	21	41388788	41389239	MX2|62955	0	+	41388788	41389239	0	1	451,	0,	62955	False	True	True	True	intron	MX2	MX2-3	MX2	intron	3	MX2:3_int
63624	21	41389543	41389864	MX2|62956	0	+	41389543	41389864	0	1	321,	0,	62956	False	False	True	True	exon	MX2	MX2-4	MX2	exon	4	MX2:4_nce
63625	21	41392239	41392639	MX2|62957	0	+	41392239	41392639	0	1	400,	0,	62957	False	False	True	True	intron	MX2	MX2-5	MX2	intron	5	MX2:5_int
63626	21	41408292	41408962	MX2|62952	0	+	41408292	41408962	0	1	670,	0,	62952	True	True	True	True	3UTR	MX2	MX2-6	MX2	Distal_3UTR	6	MX2:6_3ut
63627	21	41409036	41409382	MX2|62958	0	+	41409036	41409382	0	1	346,	0,	62958	False	True	True	True	3UTR	MX2	MX2-7	MX2	Distal_3UTR	7	MX2:7_3ut
63628	21	41432068	41439705	MX1|62947	0	+	41432068	41439705	0	4	107,193,138,12,	0,3768,4946,7625,	62947	False	True	True	False	exon	MX1	MX1-1	MX1	exon	1	MX1:1_nce
63629	21	41441834	41446138	MX1|62949	0	+	41441834	41446138	0	4	80,175,123,139,	0,1857,3613,4165,	62949	False	True	True	False	exon	MX1	MX1-2	MX1	exon	2	MX1:2_nce
63630	21	41448812	41449212	MX1|62951	0	+	41448812	41449212	0	1	400,	0,	62951	False	True	True	False	exon	MX1	MX1-3	MX1	exon	3	MX1:3_nce
63631	21	41450928	41452668	MX1|62950	0	+	41450928	41452668	0	2	315,48,	0,1692,	62950	False	True	True	False	exon	MX1	MX1-4	MX1	exon	4	MX1:4_nce
63632	21	41458780	41459256	MX1|62946	0	+	41458780	41459256	0	1	476,	0,	62946	True	True	True	True	3UTR	MX1	MX1-5	MX1	Upstream_3UTR	5	MX1:5_3ut
63633	21	41463900	41464359	MX1|62948	0	+	41463900	41464359	0	1	459,	0,	62948	False	True	True	True	intron	MX1	MX1-6	MX1	intron	6	MX1:6_int
63634	21	41798225	41798629	PRDM15|75215	0	-	41798225	41798629	0	1	404,	0,	75215	True	True	True	True	3UTR	PRDM15	PRDM15-1	PRDM15	Distal_3UTR	7	PRDM15:7_3ut
63635	21	41799077	41799544	PRDM15|75216	0	-	41799077	41799544	0	1	467,	0,	75216	False	True	True	True	3UTR	PRDM15	PRDM15-2	PRDM15	Distal_3UTR	6	PRDM15:6_3ut
